yfuruyama,https://yfuruyama.com/
nbirnel,
anymaster,
joshuacox,http://www.webhosting.coop/
pyrroman,
dlwlgus53,https://raspberrypi98.tistory.com/
saurabh0907,http://saurabhgarg.co.in/
aliceicl,http://incognitolab.com
dirkkoelewijn,
crash-overdrive,
damonmohammadbagher,https://www.linkedin.com/in/damonmohammadbagher/
hloeung,http://launchpad.net/~hloeung
sayanmondal2098,http://sayanmondal2098.github.io/
timwilkens,
zlucifer,https://youtube.com/c/hellobae
siegfried5,
hotelzululima,
imofftoseethewizard,
bhassani,
gasu16,https://www.linkedin.com/in/rosario-matteo-grammatico/
vinayakumarr,https://vinayakumarr.github.io/
t-0-m-1-3,
nagomez97,www.pwnedcoffee.com
gaijinctf,
magisterquis,magisterquis.github.io
dreadedlama,
aress31,https://www.linkedin.com/in/alexandre-teyar/
arkem,http://arkem.org
danielthurau,https://linktr.ee/thurau
koolimrezah,
yayugu,
rambasnet,https://rambasnet.github.io/
greencloud,https://www.serbits.com
heyuanree,
frontfoot73,
r3comp1le,
kaiserfarrell,http://www.kaiserfarrell.com/
joeylane,https://blog.own.sh
amarsandhu96,
jean13,https://tuonilabs.wordpress.com/
tai-euler,
en14vn,
josephjkong,http://thestackframe.org/
kyri33,
gbt3101,
cloudxtreme,
daxiongshu,Rapids.ai
ttfh,
teamghsoftware,https://www.facebook.com/TeamghsDeveloper/
zym530902730,
jwj3767,
manishas053,
shayanzare007,
gimmi,http://gianmarco.gherardi.me
erayaydin,http://erayaydin.github.io
simonbru,
p4ram0rph,
mame82,https://www.twitter.com/mame82
lokiloko,
fikrisaa,
noahww,
wnein,
zolamb,
communistwatermelon,
eulo08,syntexsecurity.co.uk
hungtruong,http://www.hung-truong.com/
g-alonso,
serisium,
penguinpaul,paulhedman.com
xp4xbox,
t94j0,https://twitter.com/0xdab0
inf0-warri0r,http://www.inf0warri0r.blogspot.com
serchirag,
davidlares,https://davidlares.com
johnhoder,
haxanonymous23,
abinash124,
digicyc,http://codeforwar.com
alenbhclynpblc,
ceylon-magpie,
anisjokerdz,
gepidtech,
primaryobjects,http://www.primaryobjects.com
eamars,
alevsk,https://www.alevsk.com
gexos,https://gexos.gr
mabm,
adure,https://aranwittert.me/
delkarix,N/A
tsuk1ko,https://moe.best
jah-ith-ber,
changpingc,
pmarella2,praneethmarella.xyz
tamnd,
securitylabge,
amymelody,http://www-scf.usc.edu/~jmdigiov/
leonardo-s-dutra,
silverpoision,https://silverpoisionhub.blogspot.in/
tethik,https://joakim.uddholm.com
boreq,https://0x46.net
razzile,http://twitter.com/Razzilient
zfsrogue,
omtatah,
advancedhacker101,
pe3zx,pandora.sh
ps1337,https://bananamafia.dev
bsoptei,
d3m0n4l3x,https://www.linkedin.com/in/demonalex
mathugo,hugomath.com
alexeimun,
hacksparrow,https://www.hacksparrow.com
augustin-fl,
vibhavsaxena07,
the-codepunker,http://www.codepunker.com
eb-elder,
terremoth,
irish3725,
ravenusmc,
khakimov,http://khakimov.github.com
magna25,
ws,willsmidlein.com
strelox,
bcdannyboy,
rhemz,
vanpn,
a110605,
mplewis,https://mplewis.com/
christophermorrison,https://gitlab.com/ChristopherMorrison
dougss10,
trimkadriu,https://trimkadriu.com
aendrew,https://www.aendra.com
w0dm4n,
shailrshah,
syd666,
0-eclipse-0,eclip.se
shivammehta007,http://www.shivammehta.me
andrewerr,
r3tr0d3v,
alacho2,
sasukeourad,
nicolai01s,
hallboav,
ddumont,
sh1n0g1,shinosec.com
17twenty,https://curiola.com
raw-data,https://raw-data.gitlab.io
anthonyrossbach,http://anthonys.space
gromande,
kalledania,
shadabms,
fenprace,
axelspeedy,
hannob,https://hboeck.de/
javilinux,www.sombrerorojo.com
robatkins,
harshitsoni1903,
aguinet,https://twitter.com/adriengnt
j0s3,
scythe14,
killerpop,https://www.greyhelmet.net/
ztgrace,zachgrace.com
ifding,https://www.linkedin.com/in/ifding/
bl4ckdr460n,
nmargari,https://www.linkedin.com/in/nmargaritis/
crunchprank,crunchprank.net
alfmel,
edisona,
lucdew,
jithinpavithran,https://blog.seedbits.dev/
julielee0101,
moutonplacide,https://moutonplacide.eu
bensivo,
xit4,
abigailwambui,
ygouzerh,https://yohan.gouzerh.com/
fzerorubigd,http://fzero.rubi.gd
f0rb1dd3n,
anazvr,
tresvian,
schischi,http://schischi.me
oxtoacart,
natnael-wubet,
byt3bl33d3r,https://byt3bl33d3r.github.io
0v3rride,
geocachecs,
wodim,
bekher,bekher.com
kbanman,kellybanman.com
tissue3,https://tissue3.github.io/
islammagdysaieed,
xinmeng1,http://emx2.co.uk/
djhohnstein,https://popeax.io
milo-trujillo,https://backdrifting.net
fervagar,https://fervagar.com
deathsector1337,
mempodippy,
thesp0nge,https://codiceinsicuro.it
nicovillanueva,
fredimachado,https://fredimachado.com
r00tkitten,
dkmister,dkmister.github.io
ethicalhackeragnidhra,dfcsecurity.co.in
sparsh0mittal,
mrhery,http://github.com/mrhery
arkangel-dev,
zlzlovezl,
ceramicskate0,https://github.com/ceramic-skate0
coldshell,
l4km47,https://www.l4km47.com
bensoer,https://bensoer.com
m4sc3r4n0,http://dev-labs.co
ntxtthomas,linkedin.com/in/ntxtthomas
adw1n,
jameelnabbo,jameelnabbo.com
willrazorface,https://www.youtube.com/channel/UCuj9NHUkd0rut4L7_Su0B8Q
xakepru,http://xakep.ru
tomktw,https://tom.kobalt.dev
honsontran,
mjnshosting,www.mjnshosting.com
ep4sh,ep4sh.cc
playerony,
funtimes-ninja,https://runcode.ninja
brussell98,https://brussell.me
killdary,
rahuldcoder,
lalbornoz,https://www.lucioillanes.de/
merces,http://menteb.in
kpreid,https://switchb.org/kpreid/
0xw4r,
flarecoding,
cssidy,
zombieleet,
inuishan,
nord73,
wolfvan,
avtoritet,https://news.ycombinator.com/
elvisblue,
petrosstav,https://www.linkedin.com/in/petros-stavropoulos/
lutulum,
matei-ciobotaru,
ianchen83,
porfanid,pavlos.orfanidis.net.gr
hiteshdua1,
drizzlerisk,mailto:drizzlerisk@vip.qq.com
santiago-bassett,https://wazuh.com
m0n0ph1,
josh-bridge,
h0w1in9,
siberas,https://www.siberas.de
tomviner,
jimmiebergmann,
epogrebnyak,https://finec.mgimo.ru
appmannyc,https://appmannyc.github.io/
ivey,http://gweezlebur.com
coderhobbit,
xnohat,http:/www.xnohat.com
mononofu,http://www.furidamu.org
sontx,https://sontx.dev
alex8lot,
adamwhitehat,https://csharpcodewhisperer.blogspot.com
antonio24,http://2042424.ru
hybridious,
bear6709,
lanimei,
mazurco066,mazurco066.github.io
afrizall,https://incrustwerush.org
msfconsole,
googulator,
hobama,
trackmastersteve,https://arm0.red
malik19921992,
deviljutt,
lieudien,www.linkedin/in/dannylieu
nks0005,
mastercna,https://theblueballs.blogspot.com/
diegslva,https://theboss.dev
zc00gii,http://thefacepalm.net/
rslay,justhack.in
jjsantanna,https://www.linkedin.com/in/jjcsantanna/
schatzimangou,
mrscythelulz,www.deadinside.com
hackerama,
jimkang,https://jimkang.com/
m0ham3d,
nawak01,
vort3chs,
brianschanbacher,
matrosov,https://binarly.io
kaneschutzman,
keniel123,https://www.linkedin.com/in/keniel-r-peart-ja/
xross-d,
guilhermej,https://solyd.com.br
seantcanavan,https://seantcanavan.github.io/
jagreetdg,https://www.facebook.com/v01dieJESUZz
victorgtdacruz,
evka89,https://stopddos.pro/
azazel03,
spelter,
crcx,http://forthworks.com
tscript3r,
rch9,
mprahlad95,
nithinkash,
nbuzzi,
castanhf,
vredens,
shyamsubramanian,https://shyamsubramanian.github.io/
rmccrystal,ryanmccrystal.com
chonghw,
marrocamp,https://twitter.com/marroocamp
raonadeem,
kaizer1v,vivekipedia.in
ouxss,https://www.linkedin.com/in/oussama-boudar-05285570/
arthastang,
nervous,
inknos,inknos.github.io
yangsu,
saiesh,
eddyerkel,
saidgc,
abhijith97,
chaao195,
sud0nick,
neeru1207,neeru1207.github.io
vittgam,https://www.VittGam.net/
idler,http://www.antonoff.info/
rjbs,https://rjbs.manxome.org/
shadowlyc,
drorventura,
moloch--,javascript://asdf.com/%0aalert(1)
invicnaper,https://hamza.bourrahim.com
billyoneal,
hiteshd,http://hitesh.xyz
warecrer,
itcmd,http://programs.itcommand.net
sharmasaravanan,sharmasaravanan.com
melardev,
ysangkok,
wr3cktangle,wr3cktangle.wordpress.com
darkabode,
raconattackteam,
douglas-de-freitas,
rdszpecht,
derekduchesne,
avantasia,http://www.mundofido.com
listentowindy,
jiaminxu,
jjc224,
arunvalluthadam,https://arunvalluthadam.wordpress.com
ajaycj,
decay88,
robincamille,http://robincamille.com
ajimmer,
drunkendragonify,
bulwarkz,
storlek,http://patreon.com/Storlek?ty=h
sweetsoftware,
klampworks,
grukz,Loading...
lucaszeduardo,
dh1p0em,
princemanohar,
prluthra,
profmaad,https://www.mgwolter.com
zuloloxi,
paulhendricks,http://paulhendricks.io
yousssef201,
tw4452852,https://blog.totorow.xyz
juntomyang,
gangrif,www.undrground.org
wangzhione,http://www.cnblogs.com/life2refuel/
viv001,
mccannj9,https://gitlab.com/jacant
nskb3,
badicsalex,http://stickman.hu
walbers,
pirate,https://nicksweeting.com
gjwajda,https://www.linkedin.com/pub/greg-wajda/99/77b/824
richardkavanagh,http://www.sweeneyastray.com/
leechxsys,
cnstevenyu,
nyan101,
kurobeats,
jhoward321,
geniosa,
carmaa,https://www.linkedin.com/in/carsten-maartmann-moe-03a0522
dgros,
droy24,
panggi,https://www.panggi.com
kranercc,
mistaiker,
csbtwentyseven,
sch3m4,http://safetybits.net
mandyonze,
grahamcobb,http://graham.cobb.uk.net/
minhaskamal,https://minhaskamal.github.io
cheetar,
sixthgear,http://joshuacender.com
dc-ying,
mjggodoy,
wyvernsemi,http://www.anita-simulators.org.uk/wyvernsemi
samber,https://screeb.app
diederickh,
pedro-javierf,
liberxue,www.liberxue.com
dot-gov,
marquezdesade,
shendo,
mnutsch,http://www.mattnutsch.com
shaozi,consolog.com
pathletboy,
ajlopez,
xyl2k,http://xylibox.com
keithieopia,https://keithieopia.com
fenriquez1,www.linkedin.com/in/francisco-enriquez-8246a493
thesploit,https://splapi.herokuapp.com
mbardoe,
cpu,https://binaryparadox.net
wilt00x,https://www.root-me.org/wil-tor
wuwuz,mingxun.me
lin344902118,
majoras-kid,
jmhicoding,
anthony-figi,
meleknurten,https://meleknurtenyavuz.wordpress.com/
ru-faraon,
akshayadiga,
b4dnewz,https://b4dnewz.github.io/
endermanch,https://malwat.ch
brijshah,
colex,www.reachdesk.com
gauthamgoli,https://gauthamgoli.github.io/
nmoncho,http://new-grumpy-mentat.blogspot.com.ar/
gbrindisi,https://cloudberry.engineering
lucasmachadorj,https://github.com/lucasmachadorj
cpacker,charlespacker.com
mlubega,
cloudftl,
song-wonho,https://www.kaggle.com/songwonho
siddharthgoel88,https://sidd.io
xorrior,https://www.xorrior.com
kozmic,
rarfood,
prajwalravi,
john-pettigrew,http://john.pettigrew.rocks
vishalananth07,
gr33ntii,http://botyukari.xyz
nishantmudgal,
secureyourself7,
henrikhasell,http://www.henrik.si
osiris123,
powerpoint45,
adewale,http://blog.oshineye.com/
thatskriptkid,www.orderofsixangles.com
joshterrill,https://joshterrill.com
doshmajhan,
kclick91,
borbelyau,
dallasspohn,spohnz.com (local content I refer to as notes.)
jewel998,
arathyrose,
stormshadow07,
prathikshaa-r,
ornicar,https://lichess.org
talk2morris,
minzhou2016,
obeyabadi,https://www.linkedin.com/in/obayabadi-29nov1996/
abdallahelsokary,https://www.youtube.com/user/abdallahelsokary
colincowie,th3protocol.com
cassinius,https://www.linkedin.com/in/bernd-malle-33b01726/
schpencer,
hynekpetrak,
n1cfury,https://n1cfury.com
wopot,
reammao,
kylekoza,
tratnayake,http://www.medium.com/@tratnayake
harshalbenake,http://harshalbenake.blogspot.in/
0xphoenix,https://twitter.com/p_h_0_e_n_i_x
stok,http://stokedprojects.org
syndbg,https://www.linkedin.com/in/syndbg
vtyulb,https://vtyulb.ru
mszacun,
dirac3000,http://alvarom.com
anarcheuz,
thanosba,
yiuc,
davodu,http://daviesodu.com
tybill,
tomer8007,
vague5618,
zl4bv,
akhilpatlolla,https://www.linkedin.com/in/akhilreddypatlolla/
e-tsubo,http://etsubo.hatenablog.com/
nullbites,
roothaxor,https://roothaxor.github.io
e3v3a,http://tinyurl.com/nwmj4as
siowcy,https://happyf337.blogspot.com/
samaxtech,https://www.kaggle.com/samaxtech
igormukhin,
csrudrap,
joshenders,https://joshenders.com
xbonner13,
mashsajid,m4sh.wtf
matheusfaustino,
eterna1,eternal.red
jajmo,
geekaaron,
crossleaf,
cloudsec,http://www.cloud-sec.org
victorsuciu,
emcalv,
jazarie2,sistem.com.my
dave4422,
raymondliao,https://shengraymondliao.wixsite.com/raymondsportfolio
derekcresswell,
ginachenxiaoyu,JAVA
testingpens,
gavinkendall,
van76007,
giannitedesco,https://www.scaramanga.co.uk
aldemaroc,https://hostzone.com.br
unazed,https://unazed.github.io
alejandroandreu,https://alejandroandr.eu
masterdecompiler,
prestoncooper,http://www.questiondriven.com
guaiyt,
ottootto2010,https://www.ferdinandbiere.de
ghostlulzhacks,http://ghostlulz.com
miho030,
sangkilc,http://softsec.kaist.ac.kr/~sangkilc/
phoenix1747,https://nuclearphoenix.xyz
emberium,
felipc,felipe.wordpress.com
danielstott,
mkv4,
fdenzer,
h4xxel,http://h4xxel.org/
bytehackr,red.ht/sandipan
jeonghwan-kim,http://jeonghwan-kim.github.io/
estoycon,
weeshlow,
animeshshaw,
marktube,https://marktube.github.io/
meliot,
brunovernay,http://brunovernay.blogspot.com/
testzero-wz,https://www.testzero-wz.com
madmks,
clauudia,
moshiur-bd,bd.linkedin.com/in/moshiur-bd
phnomcobra,
plowsec,https://plowsec.github.io
mohannrandeniya,https://cyberkidmode.blogspot.com/
gnull,
nazywam,http://naz.p4.team
danieldonda,https://danieldonda.com
ah450,https://medium.com/@ahm3d.hisham
colak-c,
stellaraccident,
agrski,
mlaubend,
dhn,https://zer0-day.pw
takagid357,
robpot891,
sebdraven,http://medium.com/@Sebdraven
phantompacket,
judge24601,judge24601.github.io
sanyuj1997,
wilsonfisk,
karolt,
a-atalla,
miketweaver,http://www.thebash.ninja
omribenm,
rubenvanlooy,
eh30,
jwx0539,poochi.cn
jasonwc,jasoncarter.io
gleeda,http://gleeda.blogspot.com/
creech46,
richpl,
d34dfr4m3,diesec.home.blog
jorgeraujo,https://jorgeraujo.github.io
gregzem,
sk3ptre,
nsarlin,
4ndronicus,https://a.ndronic.us/
anorwell,http://anorwell.com
shifanmao,
iaalm,https://www.iaalm.cn
karankrish,
pticon,
iphelix,https://twitter.com/_iphelix
palmasolutions,http://palma.solutions
austinw,http://austinw.me
mahamdiamine,https://mahamdiamine.github.io/
bushidocodes,www.bushido.codes
kimkunsan,
reidbaker,
staaldraad,
hack0codex,www.justhackitnow.com
trevorw22,
zian25,synthware.io
xsfour,
ismailmarmoush,https://marmoush.com
fchikwekwe,https://faithchikwekwe.dev
guibacellar,https://theobservator.net
lonami,https://lonamiwebs.github.io
mehstg,https://gitlab.com/u/mehstg
danialbeg,https://danialbeg.com/
andreimunteanu,
vitonaychev,
wangyihang,https://overflow.host/
pankaj-pundir,
wetw0rk,
bunk3r,http://www.purificato.org
blackgeektutorial,http://www.geeksn0w.it
nealchawn,careerprofile.herokuapp.com
sachinlohith,https://www.linkedin.com/in/sachinlohith
1r00t,dasroot.de
am3ience,
deeso,
techgaun,http://www.techgaun.com
dipakboyed,htttp://dev.onenote.com
yohannngoala,
jonasesmith,jonasesmith.github.io
darkgodsred,
haradric,
all3xj,
lessismorepy,
jurelou,
jkarthika,
micahkberg,
shumeng,
hiratara,https://hiratara.hatenadiary.jp/
h3x4b1t,medium.com/@h3x4b1t
wunderwuzzi23,https://embracethered.com
xxgn7xx,xxgn7xx.github.io/Python-login-project/
rbreaves,http://www.elomental.com
thln,
mrodrig,
zenzue,
ksaj,https://ksaj.inlisp.org (coming soon)
rubicen,
g-ki,
s1kr10s,https://s1kr10s.github.io
junjieyu1996,
whitehat-sec,
82goober82,
shubham0d,nixhacker.com
shmuma,https://medium.com/@shmuma
maltoe,
0x4xleakr,https://nulled.to
sdjnyty,
cajs,https://cajs.co.uk
slojo,
doubleendedqueue,
jugurthab,http://easycompterlearning.blogspot.com/
retrohursty69,
shinmao,http://blog.1pwnch.com
dmoneigh,https://jcsc-llc.com
thalisonwilker,
gladiac1337,
linkp2p,
sneaksensed,
proteansec,https://www.proteansec.com
xblaster,https://weblog.lo2k.net
zimus117,
skizap,
secyoure,https://twitter.com/secYOUre
askme765cs,
bbbzhai,
droptables,
paulpierre,http://www.paulpierre.com
red-r3b3l,mafiasec.net
srikwit,
mcostasoftware,
leonardo-ch,www.linkedin.com/in/leonardochassot
matiasmenares,https://www.apptec.cl
icecreamhead,https://joshcooke.dev
hadynz,http://hady.geek.nz
beatsbears,http://andrewscott.dev
trtiwari,
deadvcr,http://deadvcr.com
alphadelta,
julianoborba,
dongxifu,
syscl,
pedropcardoso,
idanmos,
pmlaforest,
danigomez,
kaidder,
owalton,
egoktas,
lizard2h,
integrissecurity,https://www.integrissecurity.com
milloni,https://preemptable.org/
jhaff,
alexmackowiak,
blackbinary,
ntbova,
theju,https://thejaswi.info/
davidsmalley,http://litmus.com
rikonaka,https://me.csdn.net/isinstance
medziedarbi,
ductrungnguyen,
shanbhagnitesh,https://www.linkedin.com/in/nitesh-shanbhag-2036227b/
creeperkong,
shmaug,
paulsec,https://paulsec.github.io/
ivyl,http://hiler.eu
consokodev,
d3ad7rack,
shadowdanch,https://shadowdan.cc/
nikonok,https://www.linkedin.com/in/anton-shkindzer/
jbacon,https://portfolio.joshbacon.name
saren-arterius,https://nova.wtako.net/profile
surrealcristian,
cyb3rcl0wn1,
kentdlee,http://cs.luther.edu/~leekent
yuntaekim,
michael-fosgerau,http://www.fosgerau.net
tje3d,
0x09al,https://twitter.com/0x09AL
andreluna,https://shellzen.net
bernard2518141184,https://codeometry.wordpress.com
d3g1d5,
xd20111,www.yourhacker.in
ryantzj,www.ryantzj.com
daveti,https://davejingtian.org
fshafi1997,
noahndertaler,
lazuardyk,http://www.lazuardyk.com/
eliascai,
valsov,
lquenta,
murraymeehan,
cysinfo,
ecrider,https://www.linkedin.com/in/kuba-paczynski/
jetqin,http://jetqin.github.io
chu840121,
maxzzze,
01dsn00p3r,
benwr,http://benwr.net
egebalci,https://pentest.blog
jacobbednarz,https://jacobbednarz.com
screetsec,https://dracos-linux.org/
herrcore,http://www.openanalysis.net
nekkidso,
mfa237,
tuxmealux,https://crazybyte.me
rahm4ni,
benjaminsoelberg,
yiannisbourkelis,
axoltl,
rablidad,
061375,http://jeremyheminger.com
narasimha14,www.mostwantedapps.in
fboldewin,https://twitter.com/r3c0nst
pesutsinga,
agentofchaos,
gustavo-iniguez-goya,
mkpaszkiewicz,
rushic24,https://rushichaudhari.github.io/
anestisb,https://census-labs.com
jpyorre,
eaugene,facebook.com/eaugene.thomas
lzhengwei,https://lzhengwei.github.io/Myresume/
bbdd363,
justusdz,
rekby,
nelof4,http://www.explosionsquadcyber.id
joushx,http://johannes-mittendorfer.com
iamlos,http:///////////////////////////////////////////////////merchantsbox.co
pwnedboi,https://p.wned.pw
tuxtter,
jarmouz,
dawndebanik,
t3rabyt3,https://bytecyberlabs.com
aliebrahimi1781,
s3l1m,
optixal,
kernelpan1k,https://kernel-panik.me/
balupton,https://balupton.com
aishee,http://aishee.net
sshibs,
vrasneur,
youka,
sherifeldeeb,https://deeb.io
kyleegland,
tdr130,
markwkm,http://markwkm.blogspot.com/
jitensinha98,
pekkaj,http://www.intoloop.com
dung13890,https://dung13890.github.io
datasiph0n,
bgreenlee,http://footle.org
hoahm,http://minhhoa.me
nahueldsanchez,https://nahueldsanchez.wordpress.com/
relief,
kylelesack,
nfriedly,http://nfriedly.com/
flightcrank,
vmg,http://twitter.com/vmg
richpayne,
yagnadat-talakola,
garnetsunset,
mayurkadampro,https://www.youtube.com/mightyghosthack
danoconnor,
alvise-cavazza,
general-gouda,
arjun-dhuliya,
tillson,http://tillsongalloway.com
n00py,https://www.n00py.io/
parse,http://hassis.com
themonsterfromthedeep,
chrizator,
jonaslejon,https://triop.se
ckane,https://blog.malware.re/
nguyendan1337,
blacktop,https://blog.blacktop.io
ch4meleon,
ubs121,http://ubs121.blogspot.com
chrisbaglieri,chrisbaglieri.com
priyankgada,www.youtube.com/priyankgada
macabeus,macabeus.github.io
m0ng00se7169,
justinbushy,www.justinmbush.com
dcberumen,
fahimmagsi,
th3foru,
kboutarel,
joshprice,https://alembic.com.au
amdadulbari,https://amdadulbari.com
diegocom,
tomrittervg,https://ritter.vg
kphongagsorn,https://kphongag.blogspot.com/
dyj216,
pr3p,http://www.pir8geek.com
awalling,
rummykhan,https://www.rehanmanzoor.me
besimaltnok,http://www.besimaltinok.com
cckuailong,http://lovebear.top
tomcarver16,https://x64sec.sh
gitaayu06,
canercandan,https://en.refarmd.com
lfernandez93,
flocoder,http://flocoder.com
joshlf,https://joshlf.com
tildedennis,http://tildedennis.blogspot.com
hvnt3r,https://www.hvnt3r.top
efpophis,http://www.efpophis.net
scopelemanuele,silvergeko.it
nomakta,http://thegibson.cat
vpatov,
ev3rs0u1,
paulsonoflars,pnvlarsen.me
marcowen20,marcorentap.com/webhub
nishant19,
forcebru,http://brute.zohosites.com
susanta96,https://susanta96.github.io/
maxximusc,
ardeshirv,www.linkedin.com/in/ardeshirv/
ritwickchaudhry,https://www.cse.iitb.ac.in/~ritwick/
leminhthanh1998,https://leminhthanh.me
yikezh,
akkradet,
chiseng,
gitdurandal,http://gitbrew.org
rkx1209,https://rkx1209.github.io/
clancyr,
onura,
samuderapase,http://www.tumuleh.com
dankov,
hausnerr,http://pachciarek.pl/
binaryflesh,
gabriel-v,
cipher1729,
azzeccagarbugli,francescocoppola.me
raikeiji,http://raikeiji.blogspot.com
burntsushi,https://burntsushi.net
loreloc,
saurass,saurass.in
beched,https://deteact.com/
aneopsy,
georgiev-martin,http://martingeorgiev.tech
iamindian,
fmenozzi,http://fmenozzi.github.io
weimingtom,https://weimingtom.github.io/wmthome/
lazorfuzz,
devconcert,
raphting,
freeloader0,
zed666,
zydeico,https://danvz.netlify.app/
sagarwani,sagarwani.com
ajit-kolathur,
mxwxz,https://www.imwxz.com
ezequielsp,
m0nk2y,
inakidelamadrid,
antonini,http://www.endrigo.com.br
yassinefadhlaoui,
user-rahim,
vouger,
rahulhada,
piscisaureus,
johnchakauya,
kaimys,https://twitter.com/kaimys
inafev,redhatspain.com
quantumphi,https://github.com/QuantumPhi
ewust,https://ericw.us/trow
srynot4sale,https://io.nz
patrobinson,http://patrobinson.github.io
abhi2448222,
xianfengting,
dangtien2205,
jamesjara,https://antit.io
arvinh,https://blog.arvinh.info/
boris-dimitrov,https://www.linkedin.com/in/bdimitrov/
eplox,
kamiracle,
eesnaola,http://ezequielesnaola.com
thatarchguy,https://kevinlaw.info
threemages,
menziess,https://menziess.github.io/howto/
perryxdeng,
ipidev,http://ipidev.net/
kharkarag,
shines77,http://www.cnblogs.com/shines77/
mdudek-ics,https://www.marcindudek.com
manisaiprasad,https://manisaiprasad.github.io/
sunil16,https://sunil16.github.io/
prli,https://ca.linkedin.com/in/lipeiran
seczeus,
joedicastro,joedicastro.com
meghaarora42,http://in.linkedin.com/in/meghaarora42
cr4sh,http://blog.cr4.sh/
p1ma,
kevinaxu,kxu.io
audibleblink,alexflor.es
utkusen,https://www.utkusen.com
asudhak,http://adithsudhakar.com/
rofl0r,https://www.devever.net/~hl/newchurch
agentydragon,http://agentydragon.com
sarmishtavelury,
streetwavercd,
dukeofdisaster,
darksidergod,
gleydson,https://grodrigues.dev
bizosys,
hackersoup,https://statesidecash.github.io
n0la,https://n0la.org
lugt,
wurstcommander,
jerobado,jerobado.com
afterglow375,
gkseni,
salvobertoncini,
jakiiii,
lampewebdev,https://www.lampeweb.de
jhansol,http://blog.naver.com/linears_
marcorosa,
shipcod3,
jingxiang-li,
adrianherrera,https://adrianherrera.github.io/
ysmiles,https://ysmiles.com
wszeborowskimateusz,https://www.linkedin.com/in/mateusz-wszeborowski-15ba85142/
cyber-research,
arehmandev,
kinpro,
trietptm,https://trietptm.com
fajartheggman,https://fajarfirdaus.now.sh
mgrzeszczak,https://www.linkedin.com/in/mgrzeszczak/
secu77,https://makemalware.com
bemre,
pranav-padmanabhan,
timebotdon,
lillypad,https://lillypad.github.io
geekben,http://www.luo666.com/
jeffbarron,
shengjieluo,
theraneatic,https://discord.io/therabots
aymankhalfatni,
parag001,https://www.paragahire.com
herobrinepe,
maxkramer,http://kramer.so
alin1918,
aschenix,http://www.facebook.com/islandtechpro
fxrhxn,
loukisas,
alexandretea,https://linkedin.com/in/alexandretea/
anisg,
jyang772,http://www.micropenguin.net
markvortman,
ceelsoin,enssure.com.br
mhy001,
kevinzjy,Kevinzjy.github.io
isaacaddis,isaacaddis.com
andrewnetwork,https://andrewnetwork.github.io/
kbahaxor,http://fb.com/anhnt1337
sh4rk0-666,https://hackingpills.blogspot.com/
drbrain,http://blog.segment7.net
bcmmeijer,
muzixing,http://www.muzixing.com
matzon,
dmayna,dylanmaynard.herokuapp.com
indiannoob03,
christopher-steel,
jonfriesen,http://jonfriesen.ca
xojld0,
soheilpro,soheilrashidi.com
mhartopo,
adamkostrzewa,https://www.ida.ing.tu-bs.de/kostrzewa
martinmake,
srlkhmi,https://sreelakshmip.wordpress.com/
flowztul,
raincoats,https://apricot.pictures
rucyberpoison,
segocode,https://gist.github.com/SegoCode
idwy,
tuian,https://pgp.mit.edu/pks/lookup?op=get&search=0x5E6BAFD56468F6D8
harkame,
sheldonhh,http://sheldonhh.github.io
bentoro,
underdog1987,http://underdog1987.wordpress.com
r0hi7,securityzines.com
cerberusone,
gooogie,
muralidharsriram94,
mmalarz,
maschad,
lucasbrsa,
pylyf,
jfranguerrero,
philippetheis,
ahmedandaloes,https://twitter.com/AhmedAndaloes
passy,https://passy.me
32bites,https://32bites.party
h4ckzu5,https://h4ckzu5.github.io/h4ckzu5/
mehrati,
ma3k4h3d,http://www.ma3k4h3d.top
ethinallen,andrewemery.io
rbranson,http://rickbranson.com/
zeropoints,
jameslaneprogramming,
burakim,https://www.burak.yesilyurt.me
plucyvrz,
tlangerak,thomaslangerak.nl
rhod3,
ntraiseharderror,undev.ninja
sh1nu11bi,
tylerboire,
david-moran,http://www.buguroo.com
xayiide,
kfinny,
flotwig,https://zach.bloomqu.ist
bobslavtrievich,
gregory-halverson,https://twitter.com/guregorikkuma
0x27,http://0x27.me/
trackbool,
k-dot,
nickolaystorm,
ahmedibrahim1994,
andrewaeva,https://www.linkedin.com/in/andrewaeva/
abdularis,https://medium.com/@abdularis
key2peace,
tandasat,http://standa-note.blogspot.ca/
sonicrules1234,http://github.com/sonicrules1234
ctrezevant,https://www.ctis.me
ldemattos,www.mattos.eng.br
trysec,
florent-sebag,https://studnco.fr/
evanilla,
dessix,Dessix.net
flawww,
saadibabar,www.saadibabar.blogspot.com
acid8x,
nhooyr,https://nhooyr.io
arabindra,https://www.ar-bn.com
issackelly,http://www.issackelly.com
phanletrunghieu,https://phanletrunghieu.github.io
xzebra,xzebra.github.io
jacquesfernandes,
n3ptun,
sts0mrg0,
inhocho89,http://people.csail.mit.edu/inhocho
vmcall,https://secret.club/author/vmcall
rootfoo,http://rootfoo.org
bc0la,http://www.MichaelDougherty.org/
techtonixcaptainoz,
kc7hta,
khalid-sultan,https://about.me/khalidsultan
dedseccyber,https://dedseccyberteam.blogspot.com
gcmalloc,
maltelligence,
pascal-gujer,http://www.gujer.li
rafaelgov95,
erwan2212,http://labalec.fr/erwan/
lion03,
mpgn,
beercow,
